Complexity,Loss,Equation
1,0.0038684295,"x0"
2,0.0038653957,"x0 * 0.99890697"
8,0.0038649086,"(x2 * -0.0011673279) + ((x0 * -0.0011569972) + x0)"
10,0.0038610082,"((x0 * -1.005563) + ((x2 * -0.0042823544) + x0)) + x0"
14,0.003855216,"(((x2 * -0.6181604) + (x2 * 0.6165555)) + (x1 * 0.0038618005)) + ((x0 * 0.99390465) + 0.0007463887)"
18,0.0038551912,"(((x2 * -0.33396178) + (x2 * 0.33237913)) + (x1 * 0.0038975698)) + (((x0 * 0.4972405) + (x0 * 0.4966509)) + 0.00075097044)"
