Complexity,Loss,Equation
1,0.0038684295,"x0"
2,0.0038648767,"x0 * 0.9985"
4,0.003864825,"(x0 * 0.9982733) + 0.0003059742"
6,0.0038530852,"(x1 * 0.0048930654) + (x0 * 0.99450016)"
