Complexity,Loss,Equation
1,0.06888701,"x0"
3,0.067701265,"x0 * 0.9663376"
5,0.067701004,"(x0 * 0.9661461) + 5.9912665e-8"
7,0.06764585,"(x2 * -0.009834092) + (x0 * 0.9748294)"
8,0.06760523,"((x0 * 0.9706752) + (x1 * 0.009757472)) + -0.0039679855"
9,0.06749859,"(x1 + (x0 * 0.9641163)) + (x1 * -0.98635334)"
