Complexity,Loss,Equation
1,0.70402277,"x0"
3,0.43504742,"x1 + x2"
6,0.42605722,"x1 + (x2 - 0.08276873)"
9,0.42592016,"((x2 + -1.036085) + x1) - -0.9458705"
10,0.4258924,"x2 + ((x1 + x2) - (x2 - -0.09419647))"
18,0.42589062,"(((x2 + x1) + (-0.77886844 + (0.043689243 + -0.15220115))) - -0.9237279) - 0.13135545"
