Complexity,Loss,Equation
1,0.06888701,"x0"
3,0.06770898,"x0 * 0.9626717"
5,0.067700684,"(x0 * 0.96571106) + 0.000106967425"
7,0.06748911,"(x1 * 0.014763395) + (x0 * 0.9626717)"
9,0.067485325,"(x0 * 0.9578166) + (x1 + (x1 * -0.98308706))"
