**ACTUATORS**
Actuator,Material,Surface Property Solar Absorptance,OSB_7/16in,[ ]
Actuator,Material,Surface Property Thermal Absorptance,OSB_7/16in,[ ]
Actuator,Material,Surface Property Visible Absorptance,OSB_7/16in,[ ]
Actuator,Material,Surface Property Solar Absorptance,Blown_R30,[ ]
Actuator,Material,Surface Property Thermal Absorptance,Blown_R30,[ ]
Actuator,Material,Surface Property Visible Absorptance,Blown_R30,[ ]
Actuator,Material,Surface Property Solar Absorptance,Blown_R30_top,[ ]
Actuator,Material,Surface Property Thermal Absorptance,Blown_R30_top,[ ]
Actuator,Material,Surface Property Visible Absorptance,Blown_R30_top,[ ]
Actuator,Material,Surface Property Solar Absorptance,Plywood_3/4in,[ ]
Actuator,Material,Surface Property Thermal Absorptance,Plywood_3/4in,[ ]
Actuator,Material,Surface Property Visible Absorptance,Plywood_3/4in,[ ]
Actuator,Material,Surface Property Solar Absorptance,Batt_R19,[ ]
Actuator,Material,Surface Property Thermal Absorptance,Batt_R19,[ ]
Actuator,Material,Surface Property Visible Absorptance,Batt_R19,[ ]
Actuator,Material,Surface Property Solar Absorptance,Lumber_2x4,[ ]
Actuator,Material,Surface Property Thermal Absorptance,Lumber_2x4,[ ]
Actuator,Material,Surface Property Visible Absorptance,Lumber_2x4,[ ]
Actuator,Material,Surface Property Solar Absorptance,Carpet_n_pad,[ ]
Actuator,Material,Surface Property Thermal Absorptance,Carpet_n_pad,[ ]
Actuator,Material,Surface Property Visible Absorptance,Carpet_n_pad,[ ]
Actuator,Material,Surface Property Solar Absorptance,Batt_R13,[ ]
Actuator,Material,Surface Property Thermal Absorptance,Batt_R13,[ ]
Actuator,Material,Surface Property Visible Absorptance,Batt_R13,[ ]
Actuator,Material,Surface Property Solar Absorptance,OSB_1/2in,[ ]
Actuator,Material,Surface Property Thermal Absorptance,OSB_1/2in,[ ]
Actuator,Material,Surface Property Visible Absorptance,OSB_1/2in,[ ]
