Complexity,Loss,Equation
1,0.0038684295,"x0"
3,0.003864754,"x0 * 0.99832255"
5,0.0038646886,"(x0 * 0.9980421) + 1.0775648e-9"
7,0.003856987,"(x0 * 0.99335355) + (x1 * 0.007768119)"
9,0.003853137,"((x1 * -0.995289) + x1) + (x0 * 0.99453884)"
20,0.003852542,"(x1 * 0.008441377) + (((x0 * -1.0027381) + (x0 * -1.0027381)) + ((x0 + (x0 + x0)) + (x2 * 0.004044732)))"
