Complexity,Loss,Equation
1,0.0038684295,"x0"
2,0.0038648476,"x0 * 0.9976663"
4,0.0038646883,"(x0 * -0.0019470748) + x0"
8,0.003858179,"(x0 + (x0 * -0.0049584615)) + (0.0066959457 * x1)"
10,0.0038532142,"(x0 * -0.0063185594) + ((x0 + 0.00036072335) + (x1 * 0.0058127353))"
26,0.0038529115,"((x1 * -0.15950832) + (x0 * 1.2062888)) + ((((x0 * -1.0270675) + ((x0 * -0.18348905) + 0.16377702)) + -0.3684701) + (((x1 * 0.16686894) + x0) + ((x2 * 0.0034015707) + 0.20483427)))"
