Complexity,Loss,Equation
1,0.06888701,"x0"
3,0.067712516,"x0 * 0.9690007"
5,0.06770129,"x0 + (x0 * -0.035240863)"
7,0.067630954,"(0.9690007 * x0) + (x1 * 0.0038457266)"
9,0.067483015,"(x0 * -0.040701464) + (x0 + (x1 * 0.017026998))"
