Time,LIVING_UNIT1:BRUSSELS ANNUAL HEATING 99.6% CONDNS DB:Des Heat Load [W],LIVING_UNIT1:BRUSSELS ANNUAL COOLING 1% CONDNS DB=>MWB:Des Sens Cool Load [W],LIVING_UNIT1:BRUSSELS ANNUAL HEATING 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],LIVING_UNIT1:BRUSSELS ANNUAL COOLING 1% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],LIVING_UNIT1::Des Latent Heat Load [W],LIVING_UNIT1::Des Latent Cool Load [W],LIVING_UNIT1::Des Latent Heat Mass Flow [kg/s],LIVING_UNIT1::Des Latent Cool Mass Flow [kg/s],LIVING_UNIT1::Des Heat Load No DOAS [W],LIVING_UNIT1::Des Sens Cool Load No DOAS [W],LIVING_UNIT1::Des Latent Heat Load No DOAS [W],LIVING_UNIT1::Des Latent Cool Load No DOAS [W],LIVING_UNIT1:BRUSSELS ANNUAL HEATING 99.6% CONDNS DB:Heating Zone Temperature [C],LIVING_UNIT1:BRUSSELS ANNUAL HEATING 99.6% CONDNS DB:Heating Zone Relative Humidity [%],LIVING_UNIT1:BRUSSELS ANNUAL COOLING 1% CONDNS DB=>MWB:Cooling Zone Temperature [C],LIVING_UNIT1:BRUSSELS ANNUAL COOLING 1% CONDNS DB=>MWB:Cooling Zone Relative Humidity [%]
05:20:00,3.913057E+03,0.000000E+00,3.590654E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.153277E+01,4.602081E+01,2.443101E+01,6.122406E+01
05:30:00,3.894887E+03,0.000000E+00,3.573982E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.153278E+01,4.601058E+01,2.442703E+01,6.159535E+01
05:40:00,3.876498E+03,0.000000E+00,3.557108E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.153278E+01,4.599904E+01,2.443606E+01,6.191086E+01
05:50:00,3.857974E+03,0.000000E+00,3.540111E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.153278E+01,4.598702E+01,2.447214E+01,6.211690E+01
06:00:00,3.839373E+03,0.000000E+00,3.523043E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.153278E+01,4.597533E+01,2.454793E+01,6.216604E+01
06:10:00,3.568498E+03,0.000000E+00,3.252935E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.105055E+01,4.711080E+01,2.466954E+01,6.203673E+01
06:20:00,3.522841E+03,0.000000E+00,3.170258E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.067352E+01,4.793203E+01,2.483788E+01,6.174456E+01
06:30:00,3.353176E+03,0.000000E+00,2.982370E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.067200E+01,4.781602E+01,2.503458E+01,6.135502E+01
06:40:00,3.214397E+03,0.000000E+00,2.820860E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.067217E+01,4.762499E+01,2.530073E+01,6.079770E+01
06:50:00,3.090498E+03,4.680359E+00,2.672105E-01,3.382065E-04,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.067205E+01,4.749304E+01,2.549878E+01,6.036643E+01
07:00:00,2.974760E+03,5.952112E+01,2.530387E-01,4.283489E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.067197E+01,4.742323E+01,2.565046E+01,6.000850E+01
07:10:00,3.128135E+03,1.292048E+02,2.656519E-01,9.286063E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.067192E+01,4.739721E+01,2.567276E+01,5.977944E+01
