Time,CENTRAL SYSTEM_UNIT1:DesPer 1:Des Heat Mass Flow [kg/s],CENTRAL SYSTEM_UNIT1:DesPer 1:Des Heat Cap [W],CENTRAL SYSTEM_UNIT1:DesPer 1:Des Cool Mass Flow [kg/s],CENTRAL SYSTEM_UNIT1:DesPer 1:Des Sens Cool Cap [W],CENTRAL SYSTEM_UNIT1:DesPer 1:Des Tot Cool Cap [W],CENTRAL SYSTEM_UNIT1:DesPer 2:Des Heat Mass Flow [kg/s],CENTRAL SYSTEM_UNIT1:DesPer 2:Des Heat Cap [W],CENTRAL SYSTEM_UNIT1:DesPer 2:Des Cool Mass Flow [kg/s],CENTRAL SYSTEM_UNIT1:DesPer 2:Des Sens Cool Cap [W],CENTRAL SYSTEM_UNIT1:DesPer 2:Des Tot Cool Cap [W]
02:10:00,3.387601E-02,4.261032E+02,3.387601E-02,2.621977E+02,6.014116E+02,4.086957E-01,5.353478E+03,3.387601E-02,0.000000E+00,0.000000E+00
02:20:00,3.387601E-02,4.279244E+02,3.387601E-02,2.603766E+02,5.995440E+02,4.021547E-01,5.283237E+03,3.387601E-02,0.000000E+00,0.000000E+00
02:30:00,3.387601E-02,4.297456E+02,3.387601E-02,2.585554E+02,5.976769E+02,3.966161E-01,5.223761E+03,3.387601E-02,0.000000E+00,0.000000E+00
02:40:00,3.387601E-02,4.315667E+02,3.387601E-02,2.567342E+02,5.958099E+02,3.918951E-01,5.173065E+03,3.387601E-02,0.000000E+00,0.000000E+00
02:50:00,3.387601E-02,4.333879E+02,3.387601E-02,2.549130E+02,5.939428E+02,3.878348E-01,5.129463E+03,3.387601E-02,0.000000E+00,0.000000E+00
03:00:00,3.387601E-02,4.352091E+02,3.387601E-02,2.530919E+02,5.920758E+02,3.843317E-01,5.091846E+03,3.387601E-02,0.000000E+00,0.000000E+00
03:10:00,3.387601E-02,4.370303E+02,3.387601E-02,2.512707E+02,5.902082E+02,3.812879E-01,5.059161E+03,3.387601E-02,0.000000E+00,0.000000E+00
03:20:00,3.387601E-02,4.388514E+02,3.387601E-02,2.494495E+02,5.883411E+02,3.786294E-01,5.030614E+03,3.387601E-02,0.000000E+00,0.000000E+00
03:30:00,3.387601E-02,4.406726E+02,3.387601E-02,2.476284E+02,5.864741E+02,3.763025E-01,5.005628E+03,3.387601E-02,0.000000E+00,0.000000E+00
03:40:00,3.387601E-02,4.424938E+02,3.387601E-02,2.458072E+02,5.846071E+02,3.742571E-01,4.983663E+03,3.387601E-02,0.000000E+00,0.000000E+00
