Time,CENTRAL SYSTEM_UNIT1:DesPer 1:Des Heat Mass Flow [kg/s],CENTRAL SYSTEM_UNIT1:DesPer 1:Des Heat Cap [W],CENTRAL SYSTEM_UNIT1:DesPer 1:Des Cool Mass Flow [kg/s],CENTRAL SYSTEM_UNIT1:DesPer 1:Des Sens Cool Cap [W],CENTRAL SYSTEM_UNIT1:DesPer 1:Des Tot Cool Cap [W],CENTRAL SYSTEM_UNIT1:DesPer 2:Des Heat Mass Flow [kg/s],CENTRAL SYSTEM_UNIT1:DesPer 2:Des Heat Cap [W],CENTRAL SYSTEM_UNIT1:DesPer 2:Des Cool Mass Flow [kg/s],CENTRAL SYSTEM_UNIT1:DesPer 2:Des Sens Cool Cap [W],CENTRAL SYSTEM_UNIT1:DesPer 2:Des Tot Cool Cap [W]
06:45:00,3.387601E-02,4.270138E+02,3.387601E-02,2.612871E+02,6.004775E+02,3.387601E-02,1.328264E+03,3.387601E-02,0.000000E+00,0.000000E+00
07:00:00,3.387601E-02,4.206397E+02,4.379285E-02,3.971665E+02,8.417738E+02,3.387601E-02,1.328264E+03,3.387601E-02,0.000000E+00,0.000000E+00
07:15:00,3.387601E-02,4.051598E+02,5.479856E-02,5.564225E+02,1.105334E+03,3.387601E-02,1.328264E+03,3.387601E-02,0.000000E+00,0.000000E+00
07:30:00,3.387601E-02,3.896798E+02,6.758639E-02,7.389338E+02,1.394165E+03,3.387601E-02,1.328264E+03,3.387601E-02,0.000000E+00,0.000000E+00
07:45:00,3.387601E-02,3.741998E+02,7.971858E-02,9.128813E+02,1.645932E+03,3.387601E-02,1.328264E+03,3.387601E-02,0.000000E+00,0.000000E+00
08:00:00,3.387601E-02,3.587199E+02,9.126450E-02,1.079175E+03,1.873350E+03,3.387601E-02,1.328264E+03,3.387601E-02,0.000000E+00,0.000000E+00
08:15:00,3.387601E-02,3.414187E+02,1.000118E-01,1.210739E+03,2.021126E+03,3.387601E-02,1.328264E+03,3.387601E-02,0.000000E+00,0.000000E+00
08:30:00,3.387601E-02,3.241176E+02,1.080776E-01,1.333405E+03,2.156689E+03,3.387601E-02,1.328264E+03,3.387601E-02,0.000000E+00,0.000000E+00
08:45:00,3.387601E-02,3.068165E+02,1.158000E-01,1.451582E+03,2.287935E+03,3.387601E-02,1.328264E+03,3.387601E-02,0.000000E+00,0.000000E+00
09:00:00,3.387601E-02,2.895153E+02,1.232493E-01,1.566194E+03,2.404526E+03,3.387601E-02,1.328264E+03,3.387601E-02,0.000000E+00,0.000000E+00
09:15:00,3.387601E-02,2.740354E+02,1.318157E-01,1.693577E+03,2.510588E+03,3.387601E-02,1.328264E+03,3.387601E-02,0.000000E+00,0.000000E+00
09:30:00,3.387601E-02,2.585554E+02,1.399775E-01,1.815674E+03,2.601902E+03,3.387601E-02,1.328264E+03,3.387601E-02,0.000000E+00,0.000000E+00
09:45:00,3.387601E-02,2.430754E+02,1.475365E-01,1.929898E+03,2.704635E+03,3.387601E-02,1.328264E+03,3.387601E-02,0.000000E+00,0.000000E+00
10:00:00,3.387601E-02,2.275955E+02,1.544325E-01,2.035462E+03,2.780203E+03,3.387601E-02,1.328264E+03,3.387601E-02,0.000000E+00,0.000000E+00
10:15:00,3.387601E-02,2.139367E+02,1.616414E-01,2.143291E+03,2.858166E+03,3.387601E-02,1.328264E+03,3.387601E-02,0.000000E+00,0.000000E+00
10:30:00,3.387601E-02,2.002779E+02,1.680693E-01,2.240914E+03,2.942446E+03,3.387601E-02,1.328264E+03,3.387601E-02,0.000000E+00,0.000000E+00
10:45:00,3.387601E-02,1.866191E+02,1.736368E-01,2.327301E+03,3.006290E+03,3.387601E-02,1.328264E+03,3.387601E-02,0.000000E+00,0.000000E+00
11:00:00,3.387601E-02,1.729603E+02,1.782797E-01,2.401613E+03,3.057793E+03,3.387601E-02,1.328264E+03,3.387601E-02,0.000000E+00,0.000000E+00
11:15:00,3.387601E-02,1.638544E+02,1.818884E-01,2.457856E+03,3.102378E+03,3.387601E-02,1.328264E+03,3.387601E-02,0.000000E+00,0.000000E+00
