Time,LIVING_UNIT1:BRUSSELS ANNUAL COOLING 1% CONDNS DB=>MWB:Des Heat Load [W],LIVING_UNIT1:BRUSSELS ANNUAL COOLING 1% CONDNS DB=>MWB:Des Sens Cool Load [W],LIVING_UNIT1:BRUSSELS ANNUAL COOLING 1% CONDNS DB=>MWB:Des Heat Mass Flow [kg/s],LIVING_UNIT1:BRUSSELS ANNUAL COOLING 1% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],LIVING_UNIT1::Des Latent Heat Load [W],LIVING_UNIT1::Des Latent Cool Load [W],LIVING_UNIT1::Des Latent Heat Mass Flow [kg/s],LIVING_UNIT1::Des Latent Cool Mass Flow [kg/s],LIVING_UNIT1::Des Heat Load No DOAS [W],LIVING_UNIT1::Des Sens Cool Load No DOAS [W],LIVING_UNIT1::Des Latent Heat Load No DOAS [W],LIVING_UNIT1::Des Latent Cool Load No DOAS [W],LIVING_UNIT1:BRUSSELS ANNUAL COOLING 1% CONDNS DB=>MWB:Heating Zone Temperature [C],LIVING_UNIT1:BRUSSELS ANNUAL COOLING 1% CONDNS DB=>MWB:Heating Zone Relative Humidity [%],LIVING_UNIT1:BRUSSELS ANNUAL COOLING 1% CONDNS DB=>MWB:Cooling Zone Temperature [C],LIVING_UNIT1:BRUSSELS ANNUAL COOLING 1% CONDNS DB=>MWB:Cooling Zone Relative Humidity [%]
08:00:00,0.000000E+00,3.286808E+02,0.000000E+00,2.151206E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.699907E+01,5.820607E+01,2.699907E+01,5.820607E+01
08:15:00,0.000000E+00,4.796828E+02,0.000000E+00,3.139278E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.699907E+01,5.714220E+01,2.699907E+01,5.714220E+01
08:30:00,0.000000E+00,6.041409E+02,0.000000E+00,3.953593E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.699907E+01,5.616031E+01,2.699907E+01,5.616031E+01
08:45:00,0.000000E+00,7.212491E+02,0.000000E+00,4.720001E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.699880E+01,5.524782E+01,2.699880E+01,5.524782E+01
09:00:00,0.000000E+00,8.456253E+02,0.000000E+00,5.533970E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.699881E+01,5.413832E+01,2.699881E+01,5.413832E+01
09:15:00,0.000000E+00,9.834017E+02,0.000000E+00,6.435630E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.699885E+01,5.232947E+01,2.699885E+01,5.232947E+01
09:30:00,0.000000E+00,1.115744E+03,0.000000E+00,7.301760E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.699864E+01,5.106074E+01,2.699864E+01,5.106074E+01
09:45:00,0.000000E+00,1.239200E+03,0.000000E+00,8.109714E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.699864E+01,4.928245E+01,2.699864E+01,4.928245E+01
10:00:00,0.000000E+00,1.352228E+03,0.000000E+00,8.849419E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.699872E+01,4.748197E+01,2.699872E+01,4.748197E+01
10:15:00,0.000000E+00,1.465706E+03,0.000000E+00,9.592104E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.699852E+01,4.636132E+01,2.699852E+01,4.636132E+01
