Time,LIVING_UNIT1:BRUSSELS ANNUAL COOLING 1% CONDNS DB=>MWB:Des Heat Load [W],LIVING_UNIT1:BRUSSELS ANNUAL COOLING 1% CONDNS DB=>MWB:Des Sens Cool Load [W],LIVING_UNIT1:BRUSSELS ANNUAL COOLING 1% CONDNS DB=>MWB:Des Heat Mass Flow [kg/s],LIVING_UNIT1:BRUSSELS ANNUAL COOLING 1% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],LIVING_UNIT1::Des Latent Heat Load [W],LIVING_UNIT1::Des Latent Cool Load [W],LIVING_UNIT1::Des Latent Heat Mass Flow [kg/s],LIVING_UNIT1::Des Latent Cool Mass Flow [kg/s],LIVING_UNIT1::Des Heat Load No DOAS [W],LIVING_UNIT1::Des Sens Cool Load No DOAS [W],LIVING_UNIT1::Des Latent Heat Load No DOAS [W],LIVING_UNIT1::Des Latent Cool Load No DOAS [W],LIVING_UNIT1:BRUSSELS ANNUAL COOLING 1% CONDNS DB=>MWB:Heating Zone Temperature [C],LIVING_UNIT1:BRUSSELS ANNUAL COOLING 1% CONDNS DB=>MWB:Heating Zone Relative Humidity [%],LIVING_UNIT1:BRUSSELS ANNUAL COOLING 1% CONDNS DB=>MWB:Cooling Zone Temperature [C],LIVING_UNIT1:BRUSSELS ANNUAL COOLING 1% CONDNS DB=>MWB:Cooling Zone Relative Humidity [%]
22:15:00,0.000000E+00,1.447099E+03,0.000000E+00,1.092685E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.499930E+01,4.340932E+01,2.499930E+01,4.340932E+01
22:30:00,0.000000E+00,1.345999E+03,0.000000E+00,1.016349E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.499921E+01,4.367228E+01,2.499921E+01,4.367228E+01
22:45:00,0.000000E+00,1.246417E+03,0.000000E+00,9.411586E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.499921E+01,4.398034E+01,2.499921E+01,4.398034E+01
23:00:00,0.000000E+00,1.148118E+03,0.000000E+00,8.669367E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.499922E+01,4.429859E+01,2.499922E+01,4.429859E+01
23:15:00,0.000000E+00,1.054602E+03,0.000000E+00,7.963241E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.499925E+01,4.462669E+01,2.499925E+01,4.462669E+01
23:30:00,0.000000E+00,9.635370E+02,0.000000E+00,7.275606E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.499929E+01,4.496935E+01,2.499929E+01,4.496935E+01
23:45:00,0.000000E+00,8.744751E+02,0.000000E+00,6.603092E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.499932E+01,4.533369E+01,2.499932E+01,4.533369E+01
24:00:00,0.000000E+00,7.875263E+02,0.000000E+00,5.946534E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.499934E+01,4.566665E+01,2.499934E+01,4.566665E+01
Peak,7.836609E+01,4.614202E+03,9.566980E-03,3.251162E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,,,,

Peak Vol Flow (m3/s),,,7.997007E-03,2.717636E-01,,,0.000000E+00,0.000000E+00,,,,,,,,
